,date,Q,H,Q_ssa,H_ssa
856,6/5/2010,2670.0,558.0,624.8464638455147,78.5288920690393
857,7/5/2010,2910.0,583.0,707.5123371831198,87.42929403832366
858,8/5/2010,2970.0,589.0,692.4221483479813,84.82561237461303
859,9/5/2010,2720.0,564.0,577.6501398737456,70.68910081221307
860,10/5/2010,2440.0,533.0,386.9090109570973,47.793891075470135
861,11/5/2010,2110.0,495.0,160.65003417492835,20.833122438046352
862,12/5/2010,1900.0,469.0,-52.567017757046415,-4.558947964919463
863,13/5/2010,1860.0,463.0,-211.07410748475104,-23.481129620947797
864,14/5/2010,1840.0,461.0,-289.3411046686194,-32.9460320551937
865,15/5/2010,1980.0,480.0,-277.30897212526213,-31.593478758952003
866,16/5/2010,1880.0,467.0,-188.59686758913205,-20.905786179837353
867,17/5/2010,2000.0,481.0,-48.895169607668336,-3.971392186532111
868,18/5/2010,2350.0,523.0,100.99224826528862,14.195790970426277
869,19/5/2010,2560.0,546.0,212.0117010166545,27.5583016144284
870,20/5/2010,2540.0,544.0,246.27707489922847,31.448146073707157
871,21/5/2010,2580.0,549.0,190.3700502397595,24.225570079846214
872,22/5/2010,2450.0,534.0,54.29149931263217,7.259359881389036
873,23/5/2010,2240.0,510.0,-128.41825329557906,-15.188351667804707
874,24/5/2010,1670.0,438.0,-313.7604308484612,-37.71465539024973
875,25/5/2010,1700.0,443.0,-449.5911472777988,-54.01637479134648
876,26/5/2010,1720.0,446.0,-507.02141502122373,-60.68790254308228
877,27/5/2010,1670.0,438.0,-472.79719687232813,-56.2473281997201
878,28/5/2010,2020.0,484.0,-351.0792512116161,-41.33647370311114
879,29/5/2010,2410.0,531.0,-171.87809601890427,-19.78612781212989
880,30/5/2010,2440.0,534.0,23.036409126602663,3.316604325522719
881,31/5/2010,2500.0,540.0,199.2930343112737,23.863298747402407
882,1/6/2010,2780.0,569.0,327.668059986295,38.48776188585075
883,2/6/2010,2920.0,584.0,384.48376466087166,44.668718751818304
884,3/6/2010,2990.0,591.0,363.7114736457212,41.91773082562679
885,4/6/2010,3030.0,595.0,274.1720521850568,31.41393762691857
886,5/6/2010,2800.0,571.0,139.01092570646819,15.940989016481513
887,6/6/2010,2290.0,517.0,-4.6454305691444375,-0.22321593565261466
888,7/6/2010,2110.0,495.0,-116.2534814327335,-12.628814952467565
889,8/6/2010,2400.0,529.0,-172.66423789467643,-18.73344677042475
890,9/6/2010,2700.0,561.0,-175.01327501918934,-18.79486362555163
891,10/6/2010,2580.0,549.0,-133.48444023984067,-13.99549369959596
892,11/6/2010,2520.0,542.0,-56.61068004647861,-5.483572253669344
893,12/6/2010,2810.0,572.0,43.19822951296514,5.291116401370836
894,13/6/2010,2950.0,587.0,143.88895385160112,15.987841286945775
895,14/6/2010,2910.0,583.0,229.31536035172167,25.036460631563337
896,15/6/2010,2990.0,591.0,289.9141970293443,31.421063068438652
897,16/6/2010,2940.0,586.0,317.9013958281208,34.34295441460211
898,17/6/2010,2910.0,583.0,309.32523531145415,33.405308993814685
899,18/6/2010,3150.0,606.0,260.37289803898,28.149833531730053
900,19/6/2010,3060.0,597.0,164.21604427169717,17.948200871416013
901,20/6/2010,2890.0,581.0,27.56520593339806,3.5944169739735514
902,21/6/2010,2680.0,559.0,-135.51103130762158,-13.39833525085022
903,22/6/2010,2370.0,525.0,-307.231818251402,-31.148184613765785
904,23/6/2010,2530.0,542.0,-463.1161230899551,-47.071529097108694
905,24/6/2010,2330.0,521.0,-588.3203200145726,-59.632434277226224
906,25/6/2010,2210.0,507.0,-660.8736309280486,-66.66184706062586
907,26/6/2010,2260.0,513.0,-665.1865103279962,-66.64468763996884
908,27/6/2010,2270.0,514.0,-595.0477475563627,-59.04684634591506
909,28/6/2010,2650.0,556.0,-455.06617779560327,-44.461743751912486
910,29/6/2010,2780.0,569.0,-266.03941089351446,-25.244059131411777
911,30/6/2010,3080.0,599.0,-48.92875626785927,-3.6459094408097745
912,1/7/2010,3240.0,614.0,163.8041860322316,17.09999891174969
913,2/7/2010,3580.0,645.0,339.5560505037977,34.07167786448282
914,3/7/2010,3980.0,679.0,452.3112023929514,44.9528615396367
915,4/7/2010,3920.0,674.0,483.67318183257777,48.40300059492472
916,5/7/2010,3640.0,650.0,440.7068992302474,45.337653372902224
917,6/7/2010,3780.0,662.0,348.36790121796554,38.07641933654998
918,7/7/2010,3790.0,664.0,224.18171298545164,28.31514210507914
919,8/7/2010,3720.0,658.0,91.52946252895393,17.826782687625915
920,9/7/2010,3690.0,655.0,-32.94365424219093,7.9749494636069915
921,10/7/2010,3560.0,644.0,-148.44172857638674,-0.6777971345257017
922,11/7/2010,3620.0,649.0,-268.948760319755,-8.610983070576193
923,12/7/2010,3480.0,636.0,-417.48922871696175,-17.113319230989106
924,13/7/2010,3410.0,630.0,-604.1051986671945,-26.820027202967104
925,14/7/2010,3390.0,628.0,-829.9121760022589,-38.55837951619694
926,15/7/2010,3690.0,654.0,-1074.6742271897324,-52.13794339527334
927,16/7/2010,3700.0,656.0,-1301.829879027732,-66.64325212718633
928,17/7/2010,3840.0,667.0,-1449.7216308727247,-79.3596001697503
929,18/7/2010,3290.0,619.0,-1452.0073214665747,-86.74898769259241
930,19/7/2010,2740.0,565.0,-1239.949930697892,-84.21019388959711
931,20/7/2010,3590.0,624.0,-776.6391776014032,-68.08900689829734
932,21/7/2010,5220.0,715.0,-105.9784784109589,-39.61231802161925
933,22/7/2010,5610.0,734.0,664.3657178435261,-3.1619949509505023
934,23/7/2010,6930.0,796.0,1424.6823657726175,36.50026563177796
935,24/7/2010,8080.0,847.0,2038.067564527635,72.87809173397272
936,25/7/2010,8470.0,866.0,2393.8275164278284,100.31873697320549
937,26/7/2010,9170.0,914.0,2443.0728752537616,115.50186687290817
938,27/7/2010,8250.0,924.0,2183.0939920949836,116.49647443580119
939,28/7/2010,6890.0,886.0,1700.2027109855364,104.63998072869263
940,29/7/2010,6170.0,844.0,1121.3690993833443,84.20695645946037
941,30/7/2010,6370.0,858.0,564.0696617404183,60.65651085532079
942,31/7/2010,6240.0,849.0,104.37559408449022,38.07542243949737
943,1/8/2010,5450.0,792.0,-213.4020723582393,19.580593689601685
944,2/8/2010,5380.0,787.0,-365.72678272691707,7.919264519705777
945,3/8/2010,5590.0,803.0,-378.7338869833555,2.954078942845385
946,4/8/2010,5750.0,815.0,-310.4044033134942,2.3786051006132385
947,5/8/2010,5860.0,823.0,-227.94073283896873,2.853626867546353
948,6/8/2010,5790.0,818.0,-185.72868597485814,1.4203697919865963
949,7/8/2010,5640.0,807.0,-215.03248006947678,-3.829857537368232
950,8/8/2010,5320.0,782.0,-319.7857749289534,-13.100924262364313
951,9/8/2010,5040.0,759.0,-464.1654304399981,-24.195839063813224
952,10/8/2010,4950.0,751.0,-604.8121932934314,-34.67771450048461
953,11/8/2010,4940.0,750.0,-700.8210869990126,-42.23183761164216
954,12/8/2010,4980.0,753.0,-721.0423395083444,-44.91665676931791
955,13/8/2010,5140.0,764.0,-662.2735961360024,-42.31010666965246
956,14/8/2010,5210.0,768.0,-547.5523537632314,-35.5368560364343
957,15/8/2010,5220.0,768.0,-408.4114665282592,-26.260457184151484
958,16/8/2010,5250.0,770.0,-283.38745275159494,-16.93754347421569
959,17/8/2010,5610.0,793.0,-197.53615503950414,-9.630935773020337
960,18/8/2010,5530.0,788.0,-163.9075834621339,-5.560083455062619
961,19/8/2010,5480.0,785.0,-168.9951876717626,-4.286079006317333
962,20/8/2010,6300.0,832.0,-183.65667413952136,-4.504731483396468
963,21/8/2010,6480.0,842.0,-181.09577298288264,-4.781715210682888
964,22/8/2010,5910.0,810.0,-111.86049246881174,-2.1455402816583025
965,23/8/2010,5480.0,785.0,77.06825601077134,6.5517245589474555
966,24/8/2010,5500.0,786.0,403.8768808674974,22.50573279095269
967,25/8/2010,5620.0,794.0,843.6563247768918,44.76323852044042
968,26/8/2010,6670.0,848.0,1328.9927884297274,69.907094426629
969,27/8/2010,8950.0,950.0,1744.5098566264599,91.90526534643848
970,28/8/2010,8620.0,937.0,1947.1866007568788,103.50848082241407
971,29/8/2010,8420.0,928.0,1886.4030778523525,101.56913163303604
972,30/8/2010,7310.0,881.0,1560.968196583747,85.59202975003478
973,31/8/2010,6340.0,834.0,1039.4135971673352,58.505290214599995
974,1/9/2010,5530.0,788.0,421.1691585816203,25.21943924651388
975,2/9/2010,5110.0,762.0,-191.43500539683615,-8.998343949234354
976,3/9/2010,4320.0,706.0,-715.1929737118078,-39.57522804337322
977,4/9/2010,4250.0,701.0,-1081.6374428461654,-62.18476225407644
978,5/9/2010,4240.0,700.0,-1269.988750846769,-75.07167474859435
979,6/9/2010,3890.0,672.0,-1292.5282699520483,-78.269689104461
980,7/9/2010,4020.0,683.0,-1177.1987231753394,-72.63730972197197
981,8/9/2010,4280.0,703.0,-973.7564484295896,-60.73930528267818
982,9/9/2010,4370.0,710.0,-736.9635945132744,-45.873333825153466
983,10/9/2010,4400.0,712.0,-513.7849086873607,-31.287898059417508
984,11/9/2010,4410.0,713.0,-323.25157832152377,-18.49507203289088
985,12/9/2010,5050.0,757.0,-163.16518334696025,-7.687389342218888
986,13/9/2010,4400.0,711.0,-36.03894384968064,0.7077161733587078
987,14/9/2010,4240.0,700.0,85.49417771470549,8.403521083516802
988,15/9/2010,4580.0,725.0,210.0294965026024,16.069566851195738
989,16/9/2010,5250.0,770.0,317.4233332764281,22.51575328002522
990,17/9/2010,5750.0,801.0,368.87333139423987,25.410358417664327
991,18/9/2010,5360.0,777.0,347.0721424024049,23.738580196489202
992,19/9/2010,4700.0,733.0,267.55244425608885,18.490660007343912
993,20/9/2010,3930.0,675.0,167.49698740611757,12.037111546415334
994,21/9/2010,4260.0,701.0,89.95463989381048,7.324307192586858
995,22/9/2010,4610.0,728.0,49.0271267200319,5.322092623577012
996,23/9/2010,4740.0,737.0,48.75326437927275,6.296498364649768
997,24/9/2010,4700.0,734.0,87.09223748871,9.887090739299392
998,25/9/2010,4700.0,734.0,158.16732152335004,15.63735359412815
999,26/9/2010,4360.0,709.0,251.9977985160211,22.99263349440946
1000,27/9/2010,4090.0,688.0,362.0910171694814,31.653849445198443
1001,28/9/2010,4170.0,694.0,473.42135819269186,40.630636532844704
1002,29/9/2010,5090.0,760.0,559.1159016328477,47.93091994159752
1003,30/9/2010,4790.0,740.0,571.8904492471677,49.7721163305875
1004,1/10/2010,4510.0,720.0,502.2965722751607,44.93090321102504
1005,2/10/2010,4310.0,705.0,357.36959874409047,33.62499899938035
1006,3/10/2010,3910.0,673.0,154.14946578788647,16.987963821459772
1007,4/10/2010,3290.0,619.0,-70.95265674353567,-2.0976244577854413
1008,5/10/2010,3030.0,595.0,-278.3060476655014,-20.322527516662127
1009,6/10/2010,3040.0,596.0,-443.49531419320994,-35.485662599047544
1010,7/10/2010,2980.0,590.0,-558.300802926979,-46.71106889799093
1011,8/10/2010,2850.0,577.0,-620.6270241970323,-53.63916888251538
1012,9/10/2010,2760.0,567.0,-629.1851686161356,-55.93797190743472
1013,10/10/2010,2660.0,556.0,-587.2018186927316,-53.563221075114996
1014,11/10/2010,2360.0,524.0,-499.99549937595253,-46.565510287949806
1015,12/10/2010,2170.0,502.0,-378.10688104133243,-35.688946195673125
1016,13/10/2010,3050.0,596.0,-234.70888810759539,-21.995139370283713
1017,14/10/2010,3340.0,624.0,-106.49981945322146,-9.246487847589673
1018,15/10/2010,3090.0,600.0,-10.951227464249087,0.5516522751283652
1019,16/10/2010,2980.0,590.0,56.08310235365757,7.476442734203472
1020,17/10/2010,2710.0,562.0,104.56333367321116,12.367400826415723
1021,18/10/2010,2330.0,520.0,147.98503188526544,16.544135245940556
1022,19/10/2010,2830.0,574.0,198.3817708225626,21.455664957093102
1023,20/10/2010,3290.0,619.0,239.93275126018725,25.785170245405144
1024,21/10/2010,3160.0,607.0,259.7530382323448,28.360662467997436
1025,22/10/2010,2950.0,587.0,257.7394021893991,28.953156233467887
1026,23/10/2010,2730.0,565.0,238.79702975790124,27.884701699139256
1027,24/10/2010,2690.0,560.0,211.23762162712882,25.88215136792794
1028,25/10/2010,2460.0,536.0,180.27438644968734,23.448238996014105
1029,26/10/2010,2320.0,520.0,151.97430842647003,21.12232567012601
1030,27/10/2010,2430.0,533.0,127.43666689555506,18.994237444227632
1031,28/10/2010,2570.0,548.0,98.18156252097862,15.925724943404731
1032,29/10/2010,2580.0,548.0,56.11006153242761,10.966111801410353
1033,30/10/2010,2190.0,504.0,-0.891118056361929,3.9354248595429393
1034,31/10/2010,2170.0,502.0,-62.23368611262249,-3.9192408381988884
1035,1/11/2010,1710.0,444.0,-122.4687258967776,-11.777312812611122
1036,2/11/2010,1590.0,427.0,-166.65358880593283,-17.655392648166465
1037,3/11/2010,1780.0,453.0,-193.58624640779493,-21.297104910426977
1038,4/11/2010,1850.0,462.0,-209.75547375426058,-23.605660141135072
1039,5/11/2010,1690.0,441.0,-217.33985084393308,-24.949125756127128
1040,6/11/2010,1780.0,454.0,-213.22098261854194,-24.944535927150707
1041,7/11/2010,1600.0,429.0,-200.08457986509345,-23.891573877394045
1042,8/11/2010,1310.0,386.0,-175.4709517082181,-21.322322835325746
1043,9/11/2010,1290.0,383.0,-139.598045061122,-17.08917129809086
1044,10/11/2010,1630.0,433.0,-100.36244200163972,-12.184771638340615
1045,11/11/2010,1710.0,443.0,-72.35698299523116,-8.732600681528828
1046,12/11/2010,1650.0,435.0,-62.07768621311216,-7.746717512111095
1047,13/11/2010,1540.0,421.0,-68.1257885635049,-9.11025228782049
1048,14/11/2010,1460.0,408.0,-83.76885222755989,-11.873470607985325
1049,15/11/2010,1180.0,364.0,-99.49225563380328,-14.558379750472891
1050,16/11/2010,1370.0,394.0,-102.15594934414545,-15.140527493792199
1051,17/11/2010,1420.0,402.0,-93.11689901691925,-13.783059463473517
1052,18/11/2010,1430.0,404.0,-75.5741989474742,-11.044371330858528
1053,19/11/2010,1490.0,413.0,-53.59330438088123,-7.638708056284802
1054,20/11/2010,1480.0,411.0,-31.537702363026817,-4.291471101053108
1055,21/11/2010,1410.0,401.0,-13.15782110057625,-1.5642879020184748
1056,22/11/2010,1250.0,376.0,1.0662967690656835,0.48251445915908286
1057,23/11/2010,1430.0,403.0,11.90477125864113,2.0137808329768854
1058,24/11/2010,1580.0,426.0,12.652695883575532,2.082308067673625
1059,25/11/2010,1520.0,417.0,-2.5786991877061958,-0.2797587690745198
1060,26/11/2010,1490.0,413.0,-31.56270196036732,-4.777597658523344
1061,27/11/2010,1440.0,405.0,-67.28696507948442,-10.319904752217777
1062,28/11/2010,1270.0,380.0,-99.02770074830003,-15.165614634218787
1063,29/11/2010,1140.0,358.0,-112.79135310127586,-17.116120257369573
1064,30/11/2010,1230.0,373.0,-100.40161236487084,-14.889634436569713
1065,1/12/2010,1470.0,411.0,-66.75243066558284,-9.351418036795543
1066,2/12/2010,1630.0,434.0,-26.67897380658507,-2.8471386563206096
1067,3/12/2010,1630.0,434.0,3.9995146207429073,2.2216458789531757
1068,4/12/2010,1570.0,424.0,14.318614760350627,4.199549700569562
1069,5/12/2010,1470.0,410.0,-1.6439277440711493,2.2656890576764326
1070,6/12/2010,1280.0,382.0,-41.37769431774106,-3.1436257560500707
1071,7/12/2010,1440.0,406.0,-94.81490599143768,-10.607572810565562
1072,8/12/2010,1580.0,425.0,-152.8115747352828,-18.8278530344267
1073,9/12/2010,1620.0,431.0,-203.82489308141388,-26.257665052270813
1074,10/12/2010,1500.0,414.0,-232.73365015184723,-30.900669131829428
1075,11/12/2010,1480.0,411.0,-222.1518920912069,-30.374777448892445
1076,12/12/2010,1370.0,395.0,-162.50265097889996,-23.28391251132591
1077,13/12/2010,1120.0,356.0,-51.75441358189939,-9.192980466809836
1078,14/12/2010,1530.0,417.0,103.25167903100935,11.173353532725953
1079,15/12/2010,2220.0,508.0,270.0723566818491,33.40207528555717
1080,16/12/2010,2310.0,519.0,405.4442928388034,51.672058150126105
1081,17/12/2010,2500.0,540.0,485.51853466568286,62.7394900880496
1082,18/12/2010,2440.0,533.0,496.22024421533126,64.82182274306938
1083,19/12/2010,2140.0,498.0,444.04757821291906,58.80318991476638
1084,20/12/2010,1760.0,451.0,351.89782914219234,47.63218055601119
1085,21/12/2010,1710.0,445.0,248.70998704528978,34.99447953000416
1086,22/12/2010,1720.0,446.0,154.61542248453594,23.463949018578923
1087,23/12/2010,1720.0,446.0,80.91826292180632,14.454687268300747
1088,24/12/2010,1840.0,461.0,30.398154207834665,8.248735297051637
1089,25/12/2010,1850.0,463.0,-5.232058993304161,3.718559285266023
1090,26/12/2010,1650.0,435.0,-37.4435811928103,-0.7622281438363299
1091,27/12/2010,1280.0,382.0,-73.10703099948132,-6.135884751756979
1092,28/12/2010,1390.0,398.0,-112.9397933273174,-12.530224153429016
1093,29/12/2010,1470.0,410.0,-163.06115517456107,-20.72463728120708
1094,30/12/2010,1470.0,409.0,-224.0251822381859,-30.79629009605689
1095,31/12/2010,1370.0,395.0,-287.0052574172136,-41.36260363131379
1096,1/1/2011,1300.0,383.0,-336.77955874715485,-50.09134508131859
1097,2/1/2011,1000.0,331.0,-357.7897472283846,-54.46974039036033
1098,3/1/2011,885.0,309.0,-332.84855210756115,-51.55798394205207
1099,4/1/2011,1190.0,365.0,-259.32327435744446,-40.78118416519523
1100,5/1/2011,1370.0,393.0,-153.6477459769751,-24.774125150992468
1101,6/1/2011,1540.0,418.0,-35.47266928468946,-6.667147566774533
1102,7/1/2011,1630.0,431.0,72.18929270467737,9.939104014170155
1103,8/1/2011,1770.0,450.0,153.99635401771235,22.621190560711813
1104,9/1/2011,1850.0,459.0,201.47007595273936,30.07033331430476
1105,10/1/2011,1610.0,429.0,214.27747615912676,32.27259342920011
1106,11/1/2011,1560.0,421.0,200.39522507434177,30.282222114087052
1107,12/1/2011,1550.0,419.0,165.9515382254906,25.087830634488736
1108,13/1/2011,1560.0,420.0,116.26256847617596,17.600820610100847
1109,14/1/2011,1730.0,444.0,56.52712785145991,8.73885162965118
1110,15/1/2011,1800.0,453.0,-11.757406470882504,-0.9890293241192246
1111,16/1/2011,1560.0,421.0,-86.97687898366006,-11.151461203212177
1112,17/1/2011,1180.0,363.0,-160.4636080681186,-20.558583040754698
1113,18/1/2011,1260.0,376.0,-222.16410271610584,-27.96797574102903
1114,19/1/2011,1290.0,382.0,-270.869422640143,-33.5560566609249
1115,20/1/2011,1370.0,393.0,-300.76770603377224,-36.85219858548121
1116,21/1/2011,1480.0,411.0,-302.85684643370536,-36.76321321966169
1117,22/1/2011,1550.0,419.0,-266.4377656607715,-31.840022067232084
1118,23/1/2011,1420.0,401.0,-179.82157521347898,-20.168943929783904
1119,24/1/2011,1190.0,365.0,-36.22527160514073,-0.8530540825060484
1120,25/1/2011,1540.0,418.0,159.4338787389609,25.488780896228036
1121,26/1/2011,2170.0,498.0,380.2279483231123,55.431447261576686
1122,27/1/2011,2340.0,518.0,587.3457787359207,84.13274170206469
1123,28/1/2011,2260.0,509.0,749.0639931319608,107.34173362925466
1124,29/1/2011,2150.0,497.0,838.845482499658,121.03530500309398
1125,30/1/2011,2480.0,532.0,837.7105669742848,121.96827470499194
1126,31/1/2011,2510.0,536.0,729.1128285809295,107.4708909085075
1127,1/2/2011,2390.0,523.0,514.2483272195338,77.03779335722129
1128,2/2/2011,1760.0,446.0,213.8249935765067,33.0341084792946
1129,3/2/2011,981.0,327.0,-128.76636131993786,-18.86964809339832
1130,4/2/2011,745.0,279.0,-462.53097854584354,-71.18022605341575
1131,5/2/2011,637.0,254.0,-749.2301950003152,-117.56016791721937
1132,6/2/2011,589.0,242.0,-957.6812725178602,-152.47945439101622
1133,7/2/2011,568.0,237.0,-1064.62459620659,-171.4703110654045
1134,8/2/2011,567.0,237.0,-1057.477447078883,-171.88126877714248
1135,9/2/2011,560.0,236.0,-933.6587495507526,-152.9445954774972
1136,10/2/2011,560.0,236.0,-701.1435899620002,-115.87923863602016
1137,11/2/2011,555.0,234.0,-380.0374527327051,-64.20733034004894
1138,12/2/2011,1160.0,355.0,-1.9510172385036775,-3.449236953206725
1139,13/2/2011,2110.0,492.0,379.29038867958155,56.94881977281892
1140,14/2/2011,2470.0,531.0,700.7751266591094,107.35682870865978
1141,15/2/2011,2190.0,501.0,918.2883868389819,141.27713913566754
1142,16/2/2011,2120.0,493.0,1016.234918288132,156.16311503743012
1143,17/2/2011,2460.0,531.0,993.1444369488877,152.1392439252828
1144,18/2/2011,2450.0,529.0,854.4532767771263,130.83365973964365
1145,19/2/2011,1970.0,475.0,628.0170589800852,96.92377659794762
1146,20/2/2011,1740.0,446.0,360.2181809363656,57.21562449828617
1147,21/2/2011,1120.0,353.0,95.24227198248195,18.265429937510085
1148,22/2/2011,788.0,288.0,-119.39630959804042,-12.9532940360914
1149,23/2/2011,764.0,283.0,-255.3755061455771,-32.09152989159496
1150,24/2/2011,821.0,296.0,-309.4049023672899,-38.78102567150606
1151,25/2/2011,980.0,328.0,-299.8977617585983,-36.295494634620496
1152,26/2/2011,1040.0,340.0,-257.6889333153029,-29.89719469825111
1153,27/2/2011,946.0,321.0,-212.77536854218118,-24.468463739701175
1154,28/2/2011,885.0,309.0,-185.46287622721508,-22.953174094135342
1155,1/3/2011,767.0,284.0,-183.40295212170724,-26.080765925180682
1156,2/3/2011,705.0,270.0,-198.98725352855087,-32.02426851785068
1157,3/3/2011,678.0,264.0,-219.66201100675025,-38.2590368323934
1158,4/3/2011,682.0,265.0,-234.63096002467688,-42.73651326218892
1159,5/3/2011,630.0,253.0,-239.96235816331972,-44.91406422565172
1160,6/3/2011,637.0,254.0,-237.0179167604639,-44.990358262275365
1161,7/3/2011,631.0,253.0,-230.40412129944443,-43.74527283573199
1162,8/3/2011,621.0,250.0,-224.83913490046018,-42.1139563839943
1163,9/3/2011,754.0,281.0,-225.46762302758407,-41.04455487253116
1164,10/3/2011,774.0,285.0,-239.1445546604279,-42.03307021417178
1165,11/3/2011,763.0,283.0,-262.2439754068661,-44.81206753349574
1166,12/3/2011,756.0,281.0,-281.4939388943601,-47.4747444104292
1167,13/3/2011,695.0,268.0,-279.6967996180209,-47.211199365476524
1168,14/3/2011,702.0,269.0,-237.48362712784785,-40.58345867935424
1169,15/3/2011,672.0,263.0,-145.39825549802632,-25.73452135189102
1170,16/3/2011,845.0,300.0,-4.589286424606925,-2.622653465332643
1171,17/3/2011,1040.0,340.0,166.21508293698577,25.555385388496255
1172,18/3/2011,1400.0,398.0,337.0789967485226,53.61302058746484
1173,19/3/2011,1970.0,475.0,471.9441015157486,75.69281782032888
1174,20/3/2011,2090.0,489.0,536.2087433788657,86.67328348220613
1175,21/3/2011,1640.0,432.0,520.2450863406641,85.18071056122055
1176,22/3/2011,1340.0,390.0,442.0298066697808,73.66242586223167
1177,23/3/2011,1370.0,394.0,327.0228833034633,55.97884804963706
1178,24/3/2011,1300.0,383.0,196.9856439897883,35.60850314928536
1179,25/3/2011,1230.0,371.0,74.67980701581227,16.207307427110685
1180,26/3/2011,1160.0,361.0,-23.204129849826742,0.5044239501626215
1181,27/3/2011,1140.0,358.0,-89.87498108896402,-10.48389046683852
1182,28/3/2011,989.0,330.0,-128.81305314476757,-17.275615860431472
1183,29/3/2011,955.0,323.0,-144.68941200482683,-20.44644555504857
1184,30/3/2011,1050.0,342.0,-145.67114403724648,-21.263191015209465
1185,31/3/2011,1180.0,364.0,-143.03712557101784,-21.60191515182296
1186,1/4/2011,1130.0,355.0,-146.53146079500647,-23.02515094988229
1187,2/4/2011,1060.0,342.0,-155.76941486573818,-25.37635642952454
1188,3/4/2011,1060.0,343.0,-164.5673761974734,-27.470165815576756
1189,4/4/2011,864.0,305.0,-165.1311558368556,-27.94282825970529
1190,5/4/2011,806.0,293.0,-148.1673394255214,-25.080548291328157
1191,6/4/2011,993.0,330.0,-112.62154303118322,-18.699776246618182
1192,7/4/2011,1190.0,365.0,-71.37777496089998,-11.155597047255085
1193,8/4/2011,1430.0,403.0,-41.80851244321818,-5.463312549033372
1194,9/4/2011,1290.0,382.0,-39.355873268209066,-4.204507266612151
1195,10/4/2011,1310.0,385.0,-61.72068637776552,-7.185765705070999
1196,11/4/2011,1210.0,368.0,-99.36318613228,-12.93659136057694
1197,12/4/2011,1150.0,359.0,-134.12257458276352,-18.5322812568645
1198,13/4/2011,1010.0,333.0,-149.57932801499615,-21.349062407923356
1199,14/4/2011,979.0,327.0,-132.97792027032682,-19.28558630242452
1200,15/4/2011,1230.0,372.0,-83.55743365398442,-12.193684281927993
1201,16/4/2011,1680.0,437.0,-16.085536227353735,-2.35602333455255
1202,17/4/2011,1760.0,448.0,47.079767412404415,7.10543911236161
1203,18/4/2011,1390.0,397.0,94.62272159917734,14.618868234517272
1204,19/4/2011,1420.0,402.0,130.64735435641134,20.54172439883616
1205,20/4/2011,1770.0,450.0,152.99051046202192,24.312314006965295
1206,21/4/2011,1920.0,469.0,152.7546301170208,24.571180388314577
1207,22/4/2011,1960.0,473.0,129.68721712825635,21.323306916830134
1208,23/4/2011,1660.0,436.0,89.33393530854133,15.472210244716102
1209,24/4/2011,1640.0,432.0,44.244854165827256,8.79373140043895
1210,25/4/2011,1330.0,387.0,0.3778124926853268,2.474290970041239
1211,26/4/2011,1510.0,414.0,-35.59304067503936,-2.308577603755464
1212,27/4/2011,1820.0,456.0,-70.58144377401044,-6.572082577773328
1213,28/4/2011,1920.0,469.0,-117.9045876012993,-12.20693961134372
1214,29/4/2011,2060.0,486.0,-182.53280750625214,-20.02793036376232
1215,30/4/2011,2010.0,480.0,-258.37638548380266,-29.351505515366952
1216,1/5/2011,1610.0,428.0,-325.7689933779661,-37.90840211406284
1217,2/5/2011,1250.0,376.0,-356.0661433073375,-42.12086271663564
1218,3/5/2011,1270.0,377.0,-330.6369891925961,-39.39765756182324
1219,4/5/2011,1640.0,432.0,-252.46101974425324,-29.766336690501845
1220,5/5/2011,2240.0,507.0,-148.4894376756417,-16.412408545348285
1221,6/5/2011,2570.0,542.0,-59.714430863469644,-4.191664652186029
1222,7/5/2011,2740.0,559.0,-15.757662664294998,3.372404565183853
1223,8/5/2011,2500.0,534.0,-27.31966393845363,4.880360172466892
1224,9/5/2011,2240.0,507.0,-78.22993009204421,1.811538623264557
1225,10/5/2011,2400.0,525.0,-140.1459665633398,-3.2128047238692377
1226,11/5/2011,2460.0,531.0,-188.65892895330023,-7.996397680293554
1227,12/5/2011,2420.0,527.0,-199.17153383018308,-10.138045588447952
1228,13/5/2011,2670.0,552.0,-153.80828238027425,-7.755751611719204
1229,14/5/2011,2690.0,554.0,-52.954346171242776,-0.5136544337681705
1230,15/5/2011,3020.0,586.0,93.8086898220539,11.03523467243712
1231,16/5/2011,2870.0,572.0,260.1902113917811,24.82732050385048
1232,17/5/2011,3490.0,627.0,423.47737792391695,38.771476879616536
1233,18/5/2011,4250.0,687.0,548.2717198231682,49.641669562596206
1234,19/5/2011,4350.0,694.0,607.0619821839043,55.074879452173306
1235,20/5/2011,3780.0,651.0,599.0016542530719,54.70398901391361
1236,21/5/2011,3440.0,623.0,551.7215474468366,50.51470284153037
1237,22/5/2011,3450.0,624.0,495.6954539197083,45.22679402900212
1238,23/5/2011,3300.0,611.0,448.54342441537705,40.64603825112507
1239,24/5/2011,3500.0,628.0,418.2111513235022,37.5832468828753
1240,25/5/2011,3880.0,659.0,393.5834905197374,35.090176202570746
1241,26/5/2011,3880.0,659.0,348.65834273574364,30.876091408936976
1242,27/5/2011,3800.0,652.0,269.83409334408435,23.777537065054073
1243,28/5/2011,3740.0,648.0,155.1532264737713,13.661235069150253
1244,29/5/2011,3390.0,619.0,14.191141815026095,1.4110292025366076
1245,30/5/2011,2780.0,563.0,-131.21933720697643,-11.106466524556701
