,var_score_q,mse_q,mae_q,mape_q,var_score_h,mse_h,mae_h,mape_h
0,0.8444873109625545,256577.85446815487,322.2282646907278,12.86060817167613,0.8579610009988919,2105.671923724895,30.668041515143152,10.143587153548392
1,0.843424068691895,258757.40042676646,323.1171113218346,12.936314162196458,0.8566520117849413,2128.558581812485,30.79475111775272,10.236197073954708
2,0.8408436438405079,263461.086735288,325.9727130392917,13.098382251930401,0.8536309433854072,2176.7540583071004,31.08675931294778,10.38888027815922
3,0.8369737481849473,270606.0633640068,330.04036756093245,13.315520775745016,0.8491801304770574,2249.4880196371046,31.586537543644674,10.614290856470426
4,0.8316933831363889,280281.72343264724,336.5532763266352,13.630876676109398,0.8430820432089852,2349.1921516774405,32.377599243018054,10.952424166935309
5,0.8245881186874535,292987.91308188677,346.24600606137,14.060379616175684,0.8349014780244466,2480.0727079463345,33.53467854569039,11.406176654846941
6,0.8156384647488395,308092.4172484216,358.77207987247914,14.5894481191877,0.8246599495769287,2634.1998535359717,35.0736390397013,11.971943456679115
